qa_id,question_asker_intent_understanding,question_body_critical,question_conversational,question_expect_short_answer,question_fact_seeking,question_has_commonly_accepted_answer,question_interestingness_others,question_interestingness_self,question_multi_intent,question_not_really_a_question,question_opinion_seeking,question_type_choice,question_type_compare,question_type_consequence,question_type_definition,question_type_entity,question_type_instructions,question_type_procedure,question_type_reason_explanation,question_type_spelling,question_well_written,answer_helpful,answer_level_of_information,answer_plausible,answer_relevance,answer_satisfaction,answer_type_instructions,answer_type_procedure,answer_type_reason_explanation,answer_well_written
2669,1.95950186252594,0.06528301537036896,-4.8245368003845215,1.3495824337005615,1.4149824380874634,2.4364397525787354,0.1852978765964508,-0.22571980953216553,-2.9434962272644043,-5.008759498596191,-0.45982518792152405,-3.498983860015869,-5.014305114746094,-5.670117378234863,-5.163938999176025,-4.163009166717529,1.8064298629760742,-1.6130346059799194,-1.0945717096328735,-6.2999372482299805,0.7927314639091492,2.607353687286377,0.5921852588653564,3.107328176498413,3.682521104812622,1.8246862888336182,2.233797788619995,-2.010042667388916,-2.0614118576049805,1.9628450870513916
2670,2.513442277908325,1.0253523588180542,-5.037125587463379,1.3506643772125244,1.6521835327148438,2.6138980388641357,0.31881049275398254,-0.10473940521478653,-2.6528115272521973,-5.752383232116699,-0.7079012989997864,-3.1514041423797607,-5.307673931121826,-6.014348983764648,-5.567395210266113,-4.507270812988281,2.225766658782959,-1.434388279914856,-2.338928699493408,-6.949497222900391,1.6628977060317993,2.927560567855835,0.7500846982002258,3.544658660888672,3.9382290840148926,2.166820526123047,1.7990840673446655,-1.9135783910751343,-1.4208641052246094,2.3983359336853027
2676,2.0822205543518066,0.6470275521278381,-4.82588529586792,1.5318959951400757,2.009866714477539,2.8831284046173096,0.23557516932487488,-0.11860738694667816,-1.3493328094482422,-5.635256290435791,-1.102095603942871,1.3620023727416992,-4.639526844024658,-5.1322526931762695,-5.311234951019287,-3.861576795578003,0.7322820425033569,-1.6369911432266235,-1.9358431100845337,-6.509871006011963,1.557616949081421,2.7488505840301514,0.6638588905334473,3.4116783142089844,3.7078399658203125,1.960317611694336,0.44794806838035583,-1.8796627521514893,-0.5331667065620422,2.305570125579834
2691,2.4616196155548096,0.9614118337631226,-3.0870442390441895,0.6563377976417542,1.852839708328247,1.606005072593689,0.5409603118896484,0.26673945784568787,-1.2385926246643066,-5.645505905151367,-0.867780327796936,-2.5895347595214844,-4.083033561706543,-4.538877010345459,-4.209771156311035,-4.011113166809082,-2.1761577129364014,-2.498389720916748,2.4326086044311523,-6.349173069000244,2.0988945960998535,2.8656210899353027,0.8843958973884583,3.5636844635009766,3.9195759296417236,2.0905895233154297,-2.4686832427978516,-2.7065019607543945,3.065890073776245,2.6248221397399902
2748,2.459786891937256,0.8653900027275085,-5.118879795074463,1.457046389579773,1.6428558826446533,2.662860155105591,0.34652888774871826,-0.07786420732736588,-2.941534996032715,-5.7916717529296875,-0.6546279191970825,-3.1177978515625,-5.524318695068359,-6.128576278686523,-5.762124061584473,-4.583697319030762,2.2347986698150635,-1.548535704612732,-2.1124541759490967,-7.06548547744751,1.4931484460830688,2.8987395763397217,0.6861975193023682,3.560595989227295,3.9709789752960205,2.112222671508789,1.6440296173095703,-2.0412442684173584,-1.1526051759719849,2.396134853363037
2763,1.8578287363052368,0.09796665608882904,-5.176009178161621,1.131621241569519,1.4812695980072021,2.6084351539611816,0.16769784688949585,-0.37472012639045715,-2.4487643241882324,-5.657813549041748,-0.4471467137336731,-2.781777858734131,-5.328305244445801,-5.89414119720459,-5.923901081085205,-4.694035053253174,1.950629472732544,-1.2606518268585205,-1.1408485174179077,-6.945786476135254,0.9476041793823242,2.9813179969787598,0.7667005658149719,3.584357738494873,3.9130287170410156,2.115452527999878,1.2977057695388794,-1.599853515625,0.24149203300476074,2.3435587882995605
2774,1.9729503393173218,-0.034643493592739105,-5.039492607116699,0.8150885701179504,1.296004295349121,2.1187222003936768,0.18771640956401825,-0.3203224539756775,-2.1249194145202637,-5.66519832611084,0.013804161921143532,-3.1553092002868652,-5.3067626953125,-5.931901454925537,-6.18510627746582,-4.6646599769592285,2.2050118446350098,-1.2489279508590698,-0.9251302480697632,-7.007967948913574,0.9875897169113159,2.8717405796051025,0.6591552495956421,3.492910861968994,3.8601155281066895,1.9048477411270142,1.7772414684295654,-1.5938026905059814,-0.4793066084384918,2.307809829711914
2789,2.1154046058654785,0.20067372918128967,-4.71221923828125,0.8881020545959473,1.2553960084915161,1.998832106590271,0.31625914573669434,-0.21824221312999725,-1.9378149509429932,-5.81118631362915,0.061786532402038574,-2.268876552581787,-5.001015663146973,-5.801661014556885,-6.244853496551514,-4.498533725738525,1.7553335428237915,-1.2206840515136719,-1.0319530963897705,-7.028691291809082,1.2006570100784302,2.913861036300659,0.7649403810501099,3.6306838989257812,3.8840553760528564,1.9722175598144531,0.9846440553665161,-1.5217583179473877,0.5266388654708862,2.5151498317718506
2793,2.1231048107147217,0.21201848983764648,-4.3841142654418945,1.000234842300415,1.1008895635604858,1.6825456619262695,0.2693970203399658,-0.10997182130813599,-1.3003442287445068,-5.714102268218994,0.29971417784690857,0.1254991590976715,-4.425319671630859,-5.3775200843811035,-6.134530544281006,-3.7644424438476562,1.3478549718856812,-1.2437715530395508,-1.875558614730835,-6.657723903656006,1.3714277744293213,2.747779369354248,0.6546158790588379,3.493650436401367,3.670372724533081,1.8171828985214233,0.8906244039535522,-1.5815327167510986,-0.23655147850513458,2.4220128059387207
2795,1.9398062229156494,-0.026012171059846878,-3.895695924758911,1.1638762950897217,1.2417807579040527,1.7855675220489502,0.2451469898223877,-0.13978764414787292,-2.556347370147705,-4.920451641082764,-0.25689011812210083,-2.6633553504943848,-4.441756248474121,-5.229585647583008,-4.602119445800781,-3.1416985988616943,0.28505727648735046,-1.6966524124145508,-0.43997257947921753,-6.11415433883667,0.9800106287002563,2.270677089691162,0.4535672664642334,2.891749620437622,3.2299370765686035,1.515201210975647,-0.2516544461250305,-2.1516995429992676,-0.22743085026741028,2.1955044269561768
2797,2.3642358779907227,0.909689724445343,-4.694247245788574,1.42084538936615,1.9888489246368408,2.6214191913604736,0.39224961400032043,0.0008805990219116211,-1.3730494976043701,-6.015000820159912,-0.977784276008606,0.9408693313598633,-4.734661102294922,-5.317131519317627,-5.658425331115723,-3.987095594406128,0.386589378118515,-1.7549117803573608,-1.4369280338287354,-6.823327541351318,1.9606621265411377,2.926933526992798,0.8167542219161987,3.6732888221740723,3.949739456176758,2.1350343227386475,-0.17355862259864807,-1.9878841638565063,0.4347362518310547,2.4992191791534424
2806,2.410562038421631,0.7759959697723389,-4.921849250793457,1.0503723621368408,1.5317729711532593,2.1951541900634766,0.3247751295566559,-0.12570779025554657,-2.5387208461761475,-5.713569164276123,-0.45390668511390686,-3.485553741455078,-5.194886207580566,-6.032959938049316,-5.746397495269775,-4.272026062011719,2.2761104106903076,-1.2368906736373901,-2.3015332221984863,-6.954033851623535,1.5166518688201904,2.7730298042297363,0.7288863062858582,3.435102939605713,3.827418804168701,2.003791332244873,1.7492427825927734,-1.6731443405151367,-1.3259871006011963,2.408775806427002
2844,1.5635919570922852,-0.37005528807640076,-4.482277870178223,0.13205961883068085,2.39978289604187,2.12460994720459,0.17483855783939362,-0.2638916075229645,0.7689496874809265,-5.219140529632568,-0.9976518750190735,-0.26793596148490906,-3.323582410812378,-4.135521411895752,-4.579533576965332,-3.7429866790771484,-0.2318854033946991,-1.104099988937378,0.9414516687393188,-5.804364204406738,1.1291698217391968,2.547272205352783,0.6502338647842407,3.083469867706299,3.4342617988586426,1.7275997400283813,-0.1647009402513504,-1.3077411651611328,1.2242257595062256,2.2230894565582275
2868,1.6493810415267944,-0.2006978541612625,-5.161427021026611,1.0861819982528687,1.3491342067718506,2.4822607040405273,0.07721196860074997,-0.38808298110961914,-2.399606943130493,-5.057210445404053,-0.3220731019973755,-2.603506565093994,-5.142905235290527,-5.564822196960449,-5.600614070892334,-4.416531085968018,2.3205502033233643,-1.3058619499206543,-1.5513532161712646,-6.411099433898926,0.5946854948997498,2.725344181060791,0.6158442497253418,3.1591134071350098,3.664729595184326,1.912219762802124,2.6355338096618652,-1.6975600719451904,-2.18510103225708,1.9521262645721436
2895,2.2587151527404785,0.7879610657691956,-3.499910354614258,0.22488121688365936,3.161306619644165,2.337052822113037,0.3970528244972229,0.3456656038761139,-0.1166757121682167,-4.826125621795654,-2.0856120586395264,-1.8992856740951538,-0.8203304409980774,-3.661623001098633,-1.4499037265777588,-3.3302104473114014,-2.7173473834991455,-2.338087797164917,0.9981114268302917,-4.842134952545166,1.71611750125885,2.3511433601379395,0.6722874641418457,2.887678861618042,3.238243579864502,1.7628473043441772,-2.63126802444458,-2.362102508544922,1.4856531620025635,2.2953391075134277
2912,1.327514410018921,-0.535910964012146,-5.043702125549316,0.8001906275749207,1.7072089910507202,2.454500675201416,-0.008480309508740902,-0.5213286280632019,-2.2141010761260986,-4.912411689758301,-0.8833549618721008,-2.2850260734558105,-4.536642551422119,-5.288056373596191,-5.048774242401123,-4.275264739990234,1.0499794483184814,-1.0750787258148193,-0.5258905291557312,-6.098999977111816,0.5338659882545471,2.604114532470703,0.6731055974960327,3.0109167098999023,3.667997360229492,1.943299651145935,1.490714192390442,-1.3585227727890015,-0.7258414030075073,2.0903398990631104
2922,1.8655645847320557,0.05184529349207878,-5.198626518249512,1.1185609102249146,1.3376694917678833,2.5132527351379395,0.163975790143013,-0.33487728238105774,-2.666822910308838,-5.385704040527344,-0.2523641586303711,-3.1472954750061035,-5.325400352478027,-5.890969276428223,-5.845644474029541,-4.770450592041016,2.441628932952881,-1.316992998123169,-1.68485426902771,-6.719151496887207,0.812020480632782,2.91125226020813,0.7191454768180847,3.4084980487823486,3.869490385055542,2.040632486343384,2.561596393585205,-1.7229163646697998,-1.798635482788086,2.1342320442199707
2931,2.419243574142456,0.7569625973701477,-4.947360038757324,1.1636831760406494,1.5272390842437744,2.370048761367798,0.36001086235046387,-0.09057487547397614,-2.460958957672119,-5.634740829467773,-0.4012369215488434,-3.1185624599456787,-5.337464809417725,-5.921032905578613,-5.7263617515563965,-4.229371547698975,2.3433542251586914,-1.3654142618179321,-2.0868678092956543,-6.842898368835449,1.4885921478271484,2.642056703567505,0.5868018865585327,3.3718185424804688,3.677738666534424,1.8157050609588623,1.5534261465072632,-1.8772996664047241,-1.3195874691009521,2.310544490814209
2968,2.22927188873291,0.7226448059082031,-4.961660385131836,1.4674437046051025,1.7517144680023193,2.6287670135498047,0.32245874404907227,0.01287166215479374,-1.66656494140625,-5.275507926940918,-0.8244601488113403,-0.13367053866386414,-4.63169002532959,-5.357019901275635,-5.233611106872559,-3.774735689163208,1.836979627609253,-1.3746309280395508,-2.6440975666046143,-6.1948370933532715,1.4633101224899292,2.632453441619873,0.5641423463821411,3.211033582687378,3.548846483230591,1.8067058324813843,2.0023484230041504,-1.8502174615859985,-2.606356620788574,2.0213840007781982
3034,2.7129528522491455,1.1134164333343506,-3.619143009185791,1.9370059967041016,1.5608965158462524,2.200129508972168,0.5875983238220215,0.31635111570358276,-1.4985474348068237,-5.801770210266113,-0.6212922930717468,1.7340400218963623,-3.8434455394744873,-4.5600433349609375,-4.880733966827393,-3.830029249191284,-1.1476614475250244,-2.269540786743164,-1.1200125217437744,-6.4323530197143555,2.1314024925231934,2.842341184616089,0.8746182322502136,3.7110276222229004,3.849351406097412,2.1647441387176514,-1.1788029670715332,-2.3589060306549072,0.6158329844474792,2.6262636184692383
3062,1.7976722717285156,-0.27834635972976685,-5.0210161209106445,0.947162926197052,1.4430674314498901,2.3560378551483154,0.1325407773256302,-0.37181800603866577,-1.4773616790771484,-5.185510158538818,-0.2039402276277542,-2.1179404258728027,-4.810420036315918,-5.281586647033691,-5.583041191101074,-4.658333778381348,1.587833046913147,-1.4340803623199463,0.04271150752902031,-6.314643859863281,0.8563351631164551,2.7143406867980957,0.5345334410667419,3.235283374786377,3.6913981437683105,1.8256213665008545,2.266510486602783,-1.6394174098968506,-1.0774697065353394,1.9757919311523438
3087,2.462141752243042,0.4341405928134918,-4.385628700256348,0.6186490654945374,1.4578826427459717,1.2875739336013794,0.44671431183815,0.07077576220035553,-0.329460471868515,-5.827352523803711,0.23653891682624817,-0.7151131629943848,-4.343577861785889,-5.333649635314941,-6.049973487854004,-3.32208514213562,1.7019011974334717,-0.9603411555290222,-1.738441824913025,-6.7171630859375,1.8034369945526123,2.6447196006774902,0.6071538925170898,3.3930747509002686,3.4781692028045654,1.6385200023651123,0.9286066889762878,-1.3111677169799805,-0.47640734910964966,2.493208646774292
3107,2.52036714553833,0.8928617238998413,-5.0182647705078125,1.103633999824524,1.5661885738372803,2.2962093353271484,0.3554120659828186,-0.09849007427692413,-2.080388307571411,-5.7010178565979,-0.432303249835968,-2.7118046283721924,-5.260304927825928,-5.940534591674805,-5.785240650177002,-4.2293877601623535,2.5393011569976807,-1.2799038887023926,-2.5489661693573,-6.870425224304199,1.638213872909546,2.7224459648132324,0.5841461420059204,3.366614818572998,3.7101619243621826,1.8616470098495483,1.9847328662872314,-1.8352832794189453,-2.0301878452301025,2.3192825317382812
3173,1.516028881072998,-0.4150673449039459,-4.94741153717041,0.6850258111953735,1.462894320487976,2.1774144172668457,0.12660232186317444,-0.45753875374794006,-1.6266717910766602,-5.311892509460449,-0.18713440001010895,-2.2723641395568848,-4.61545467376709,-5.364713191986084,-5.7580790519714355,-4.248188018798828,1.5673844814300537,-1.0777614116668701,-0.4211457371711731,-6.524479866027832,0.6586427092552185,2.7677903175354004,0.706672191619873,3.350193738937378,3.635406970977783,1.8835614919662476,0.9398401975631714,-1.2828304767608643,0.9091253280639648,2.3326258659362793
3207,1.6652673482894897,-0.19477547705173492,-5.270448207855225,0.7055848836898804,2.1064515113830566,2.627049684524536,0.13573674857616425,-0.44583576917648315,-0.327361524105072,-5.595014572143555,-0.9092680811882019,0.13814520835876465,-4.529496669769287,-5.0329389572143555,-5.626141548156738,-4.115314483642578,0.9755776524543762,-1.1083927154541016,-0.5263441205024719,-6.508892059326172,1.0664278268814087,2.833526134490967,0.7581831216812134,3.3676021099090576,3.7804150581359863,1.9801231622695923,0.8972760438919067,-1.335359811782837,0.5273885726928711,2.3321268558502197
3229,2.000730276107788,-0.0017245769267901778,-3.977275848388672,0.7020926475524902,1.0673154592514038,1.3503293991088867,0.23139655590057373,-0.13919349014759064,-0.4898054599761963,-5.287437438964844,0.5438660383224487,0.6290546655654907,-3.1687400341033936,-4.851722717285156,-5.616957187652588,-3.604033946990967,0.8748525381088257,-1.0302289724349976,-1.4741125106811523,-6.085911273956299,1.2845388650894165,2.7011141777038574,0.6752982139587402,3.265408992767334,3.50822377204895,1.814924955368042,1.1382988691329956,-1.23786461353302,-0.6685915589332581,2.3596203327178955
3290,1.856447458267212,0.04463157802820206,-5.171506404876709,1.1333239078521729,1.3938767910003662,2.4432265758514404,0.1307450234889984,-0.3041885793209076,-2.6787798404693604,-5.233614444732666,-0.3492966294288635,-3.1065268516540527,-5.282017707824707,-5.852348804473877,-5.74210786819458,-4.2590227127075195,2.4312856197357178,-1.3015804290771484,-2.008256196975708,-6.572129249572754,0.7938627004623413,2.7335011959075928,0.6541430354118347,3.212449550628662,3.7488880157470703,1.9232715368270874,2.596082925796509,-1.7879600524902344,-2.2969367504119873,2.0590317249298096
3336,2.9871482849121094,1.1706427335739136,-2.583439350128174,2.0767931938171387,1.1518348455429077,0.18384072184562683,0.6652248501777649,0.4725693166255951,-2.0110573768615723,-5.20054817199707,-0.006543383002281189,-1.5355567932128906,-3.142003297805786,-4.725349426269531,-3.836650848388672,-0.021202336996793747,-1.9207547903060913,-2.583465099334717,-1.740527868270874,-5.764782905578613,2.063480854034424,2.2311549186706543,0.6241059303283691,3.1293578147888184,3.1805691719055176,1.575768232345581,-1.8928905725479126,-2.556448459625244,-0.8206599354743958,2.4557526111602783
3378,2.4237499237060547,0.8822444677352905,-4.91061544418335,1.3920913934707642,1.7804195880889893,2.128495693206787,0.33814793825149536,-0.08545412123203278,-2.2481048107147217,-5.417030334472656,-0.7579036951065063,-2.653245210647583,-4.936207294464111,-5.830867767333984,-5.433207035064697,-2.8244147300720215,2.106449604034424,-1.3605575561523438,-2.960836410522461,-6.54052209854126,1.5243192911148071,2.549560546875,0.5971663594245911,3.165869951248169,3.573413848876953,1.7492679357528687,1.9184871912002563,-1.824468970298767,-2.660677433013916,2.153999090194702
3399,1.713242530822754,-0.06331086903810501,-4.522562503814697,0.9854611158370972,1.7286453247070312,2.336339235305786,0.2071491926908493,-0.33330002427101135,-1.616393804550171,-5.172427654266357,-0.587394654750824,-3.168231248855591,-4.671143054962158,-4.974518775939941,-5.025889873504639,-4.692963600158691,0.2368188351392746,-1.7871633768081665,2.0820906162261963,-6.266282558441162,0.9571738243103027,2.672368049621582,0.5594638586044312,3.31962251663208,3.693030595779419,1.8363968133926392,0.2959093153476715,-1.9394983053207397,1.5570570230484009,2.1986799240112305
3437,2.1422221660614014,0.47894835472106934,-4.590550899505615,1.324049711227417,1.3932387828826904,2.2571017742156982,0.30685490369796753,-0.04082908108830452,-1.7380717992782593,-5.400073528289795,-0.33066147565841675,0.11886405944824219,-4.654541015625,-5.34876012802124,-5.5448174476623535,-3.793525218963623,1.4336206912994385,-1.3400548696517944,-2.2638373374938965,-6.386649131774902,1.3528579473495483,2.5432419776916504,0.5116531252861023,3.245187759399414,3.469558000564575,1.6888784170150757,1.058179497718811,-1.8101648092269897,-1.3046566247940063,2.192519426345825
3461,1.5709030628204346,-0.26200759410858154,-4.622647285461426,0.8515288233757019,1.1702921390533447,2.1402573585510254,0.15400829911231995,-0.3980252146720886,-1.9072927236557007,-5.161154747009277,0.0394945964217186,-2.2348835468292236,-4.8756513595581055,-5.201666355133057,-5.8498077392578125,-4.567580223083496,1.2951866388320923,-1.3543870449066162,0.20670588314533234,-6.414944648742676,0.7105916738510132,2.7121291160583496,0.6716510057449341,3.3767406940460205,3.6838860511779785,1.8451130390167236,0.9024011492729187,-1.5177134275436401,1.1315971612930298,2.1945831775665283
3463,2.4250218868255615,0.9155238270759583,-4.834299564361572,1.4704258441925049,1.7714977264404297,2.4098763465881348,0.3058633804321289,-0.10552064329385757,-2.4742093086242676,-5.258306980133057,-0.899907112121582,-3.250296115875244,-4.927759647369385,-5.67253303527832,-4.916257381439209,-3.1590983867645264,2.1164937019348145,-1.4320446252822876,-2.6114516258239746,-6.302855014801025,1.4164984226226807,2.472200870513916,0.5001517534255981,3.039929151535034,3.4534003734588623,1.691367745399475,1.8554704189300537,-2.0483720302581787,-2.660111904144287,2.003572940826416
3502,2.1229047775268555,0.1293683499097824,-5.136477470397949,1.2092363834381104,1.6203727722167969,2.4261114597320557,0.2726680338382721,-0.10172958672046661,-1.228304147720337,-5.931046485900879,-0.2032202184200287,-0.11936721950769424,-4.970476150512695,-5.586247444152832,-6.245858192443848,-4.385693550109863,1.5051896572113037,-1.4587390422821045,-1.1809101104736328,-6.961638450622559,1.2950743436813354,2.899890184402466,0.6682332754135132,3.603254795074463,3.8621325492858887,1.9304002523422241,1.206214189529419,-1.7979447841644287,-0.20013590157032013,2.3731086254119873
3504,1.5921971797943115,-0.39696818590164185,-4.9936628341674805,0.9896012544631958,1.3431233167648315,2.3770058155059814,0.1273336410522461,-0.4386606812477112,-2.2863521575927734,-5.287865161895752,-0.12710236012935638,-2.7611231803894043,-5.093076705932617,-5.6318840980529785,-5.833470344543457,-4.66168737411499,1.5512770414352417,-1.3817625045776367,-0.10304625332355499,-6.666725158691406,0.5504218339920044,2.752514600753784,0.6809975504875183,3.352553129196167,3.8374125957489014,1.8995507955551147,1.568157434463501,-1.6704927682876587,-0.05559892579913139,2.180992841720581
3524,1.9517418146133423,0.11321451514959335,-5.1792192459106445,1.047175645828247,1.5088289976119995,2.4005894660949707,0.17399390041828156,-0.2627454996109009,-1.6059459447860718,-5.3451032638549805,-0.37062230706214905,-0.8826632499694824,-4.912003517150879,-5.565360069274902,-5.77448844909668,-3.910627841949463,2.1361865997314453,-1.2725614309310913,-2.13468074798584,-6.461630344390869,1.0783722400665283,2.7143142223358154,0.561381459236145,3.2136807441711426,3.652839183807373,1.8338617086410522,2.4071719646453857,-1.6804004907608032,-2.2942404747009277,2.0648374557495117
3526,2.6577391624450684,0.7081000208854675,-1.4746484756469727,0.1696365773677826,1.2131078243255615,0.49210089445114136,0.6823543310165405,0.7129302620887756,-0.37487655878067017,-5.094542980194092,-0.04535239189863205,0.10274891555309296,-2.167752742767334,-3.5594773292541504,-2.4829885959625244,-3.0754618644714355,-4.183401584625244,-3.1329874992370605,1.290003776550293,-5.378721714019775,2.150141954421997,2.4853975772857666,0.7914377450942993,3.2286155223846436,3.55696439743042,1.7268695831298828,-4.0799760818481445,-3.2087860107421875,2.1612601280212402,2.707010269165039
3527,1.9734776020050049,0.13621298968791962,-4.859322547912598,0.8382736444473267,1.4760637283325195,2.170653820037842,0.20131108164787292,-0.2067633867263794,-0.558610200881958,-5.311789512634277,-0.1503077745437622,0.30475467443466187,-4.481462478637695,-5.052812576293945,-5.80743408203125,-4.097094535827637,1.8661167621612549,-1.068835735321045,-1.527886152267456,-6.2111663818359375,1.2340919971466064,2.6726269721984863,0.5845105051994324,3.1862711906433105,3.4900383949279785,1.7621771097183228,2.1397626399993896,-1.430715799331665,-1.6616586446762085,2.031075954437256
3532,2.8686280250549316,0.75633704662323,-1.3076509237289429,0.09124583005905151,0.49552375078201294,-0.6086257100105286,0.6008746027946472,0.5660654306411743,0.12030448764562607,-4.8860392570495605,1.1619030237197876,-0.7991383671760559,-0.27825382351875305,-3.4180445671081543,-3.0763683319091797,-2.4431910514831543,-2.270301580429077,-2.1783344745635986,-0.35873109102249146,-4.955151557922363,2.175917148590088,2.4648044109344482,0.679898202419281,3.1189017295837402,3.0832643508911133,1.658956527709961,-2.028170585632324,-2.123020648956299,0.37960806488990784,2.5640392303466797
3543,2.416754722595215,0.6068006753921509,-4.54437255859375,0.8050239682197571,1.2927825450897217,1.8333256244659424,0.40077275037765503,-0.026316354051232338,-2.08605694770813,-5.769384384155273,-0.033098772168159485,-3.636157274246216,-5.277577877044678,-5.846528053283691,-6.0256476402282715,-4.598658561706543,1.9397289752960205,-1.2191628217697144,-0.7714810967445374,-6.998739719390869,1.5839794874191284,2.8518965244293213,0.7201621532440186,3.5776398181915283,3.829902172088623,1.9885419607162476,1.0769762992858887,-1.6103557348251343,0.43653908371925354,2.4746594429016113
3544,2.2010045051574707,0.48369836807250977,-4.992146968841553,0.8776470422744751,1.4636552333831787,2.168206214904785,0.2893862724304199,-0.14435002207756042,-0.9448736310005188,-5.826362133026123,-0.12526537477970123,-0.327249139547348,-4.817543983459473,-5.528632164001465,-6.198140621185303,-4.320837497711182,2.047187089920044,-1.1298130750656128,-1.918912649154663,-6.781014919281006,1.548317551612854,2.893984317779541,0.6902692914009094,3.567986249923706,3.8006229400634766,1.9132680892944336,1.7112176418304443,-1.4793293476104736,-0.8511922955513,2.375046491622925
3560,1.7137250900268555,-0.17910893261432648,-4.55465841293335,1.151179552078247,2.010810375213623,2.7580761909484863,0.1604219377040863,-0.2792300283908844,-0.6099202036857605,-5.295434951782227,-0.8788250684738159,0.20721256732940674,-4.260647296905518,-4.391411781311035,-4.949189186096191,-4.39585018157959,-0.4695078730583191,-1.9916099309921265,1.186962366104126,-6.062287330627441,1.0649538040161133,2.516824960708618,0.5276011228561401,3.2104485034942627,3.5351569652557373,1.7130836248397827,-0.374518483877182,-2.082003116607666,1.2631988525390625,2.1088016033172607
3592,2.0924293994903564,0.3883139193058014,-5.184575080871582,1.1822630167007446,1.4819471836090088,2.51694393157959,0.20978708565235138,-0.2544766962528229,-2.6649932861328125,-5.472673416137695,-0.41343289613723755,-2.9936182498931885,-5.351120948791504,-5.937621116638184,-5.7886810302734375,-4.487427711486816,2.538303852081299,-1.3829013109207153,-2.2803452014923096,-6.775093078613281,1.1201895475387573,2.87692928314209,0.6824923753738403,3.413961410522461,3.8644168376922607,2.039827346801758,2.502534866333008,-1.8320592641830444,-2.2190284729003906,2.202308416366577
3671,1.465174913406372,-0.09304458647966385,-4.2225422859191895,0.5437152981758118,2.3955187797546387,2.5242393016815186,0.14354661107063293,-0.3017931282520294,-1.4455112218856812,-4.989055156707764,-1.712526559829712,-2.5590898990631104,-3.99992299079895,-4.520855903625488,-3.711418867111206,-4.209050178527832,-1.3579692840576172,-1.8861563205718994,2.1519646644592285,-5.840421676635742,0.9628016352653503,2.5944430828094482,0.7356039881706238,3.0926907062530518,3.626934051513672,1.9731881618499756,-1.1946905851364136,-2.002227306365967,2.3188254833221436,2.3050403594970703
3682,1.633646011352539,-0.4072329103946686,-4.924258232116699,0.7603977918624878,1.1584303379058838,1.9473512172698975,0.11609554290771484,-0.3694872260093689,-1.8315881490707397,-5.315112590789795,0.24270448088645935,-1.9914058446884155,-4.840216636657715,-5.651003837585449,-6.12401819229126,-4.264743804931641,2.038234233856201,-1.0261270999908447,-1.1808050870895386,-6.671969413757324,0.7008687853813171,2.7581963539123535,0.6688793897628784,3.31176495552063,3.6716666221618652,1.881304383277893,1.9338862895965576,-1.2953940629959106,-0.6357584595680237,2.2329490184783936
3696,2.7893736362457275,0.9184109568595886,-2.590101957321167,0.7820862531661987,2.11148738861084,0.9676198959350586,0.5722779035568237,0.9648787379264832,-0.4187236428260803,-4.796358585357666,-0.7719430923461914,-1.8183422088623047,-0.8741191625595093,-3.7565910816192627,-0.7204914093017578,-3.0513710975646973,-2.7947535514831543,-2.542109489440918,-0.22799177467823029,-4.832812309265137,1.8590160608291626,2.1775829792022705,0.6117966771125793,2.9119315147399902,3.05997896194458,1.4991579055786133,-2.8592653274536133,-2.6224582195281982,0.3751148283481598,2.389530658721924
3720,2.0943362712860107,0.5294400453567505,-4.879157066345215,1.4331907033920288,1.4877671003341675,2.528231143951416,0.21478846669197083,-0.16594967246055603,-2.8843207359313965,-5.03504753112793,-0.6810344457626343,-3.255722761154175,-5.038962364196777,-5.65023136138916,-5.013545513153076,-4.036596775054932,2.2865748405456543,-1.4885952472686768,-2.324824810028076,-6.220343589782715,0.9956880807876587,2.648207426071167,0.5878799557685852,3.1187868118286133,3.635650634765625,1.8585723638534546,2.484394073486328,-2.057217597961426,-2.7654852867126465,1.9484573602676392
3787,2.3788108825683594,0.5649308562278748,-4.78135347366333,1.0445396900177002,1.3926962614059448,2.0027916431427,0.3452133536338806,-0.0014978318940848112,-1.6114580631256104,-5.865411281585693,-0.04573995620012283,-0.6605886816978455,-4.849867343902588,-5.773049354553223,-6.155977725982666,-4.104564666748047,1.9680938720703125,-1.2011468410491943,-2.4562385082244873,-6.913056373596191,1.5909656286239624,2.8269760608673096,0.6976911425590515,3.624751567840576,3.7829642295837402,1.896010160446167,1.3844865560531616,-1.605501413345337,-0.9705829620361328,2.4833993911743164
3854,1.9524297714233398,0.37913304567337036,-4.731873512268066,1.12246572971344,3.219052791595459,2.74590802192688,0.2694564759731293,-0.11499015986919403,-1.3506842851638794,-5.208340644836426,-2.5005645751953125,-2.8834433555603027,-3.4303596019744873,-4.9355268478393555,-2.4675755500793457,-2.5758228302001953,-1.4353162050247192,-1.9787461757659912,0.30528855323791504,-5.815751075744629,1.302551031112671,2.398454427719116,0.6249000430107117,2.891566753387451,3.389650821685791,1.7798569202423096,-1.4090098142623901,-2.1490776538848877,0.646281361579895,2.2151217460632324
